,Index,Labels,Loss,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,Isolation,Loss_best_mse,Loss_best_mse_rank,Dist_best_mse,Dist_best_mse_rank,LOF_best_mse,LOF_best_mse_rank,Isolation_best_mse,Isolation_best_mse_rank
376,376,0,0.18062000600000003,0.65,0.95,0.0,0.77,0.46,0.36,0.35,0.0,0.05,0.3023255813953488,0.73,0.61,1.0,1.0,0.06,0.84,0.035877757999999996,0.10564476199999999,0.08516906099999999,0.078220329,0.079843375,0.06576093400000001,0.075024248,0.083538369,0.086176578,0.081455609,0.079713523,0.07334827099999999,0.067469188,0.068740464,0.060423988,0.061623578,0.055084220999999996,0.054260732,0.053016960999999994,0.051939417,0.053347357000000005,0.05316347,0.048561777,0.047250411,0.042064515,0.041903148,0.039526873,0.038707951000000004,0.035814085,0.033117493,0.033625153,0.029807326000000002,0.030807392000000003,0.030249292,0.029901239,0.031088512999999998,0.030675917999999996,0.030873522999999996,0.032363592000000004,0.032275408,0.031974365,0.032911846,0.030878829,0.027438169,0.028931191000000002,0.028548542000000003,0.031508243,0.033204585,0.032378053999999996,0.035192785,0.149708595,0.161006936,0.13883129800000002,0.12761181,0.126811931,0.126515409,0.125507689,0.12443577,0.12304349699999999,0.122240438,0.12005088300000001,0.117515606,0.114937981,0.11263209199999999,0.11175001,0.110773866,0.109661305,0.108655221,0.107614814,0.107322049,0.10683622400000001,0.10633799,0.105838423,0.10539055800000001,0.105108874,0.10493771199999999,0.10488031099999999,0.104856384,0.104771641,0.10503428,0.105386855,0.10640102,0.10725995699999999,0.108103481,0.10892580800000001,0.10984294300000001,0.11074636800000001,0.111580968,0.112406984,0.11317421300000001,0.11410343099999999,0.114916979,0.115794718,0.116630915,0.117251706,0.11774955699999999,0.118325107,0.11886501699999999,0.11936985900000001,0.119845892,0.13409337,0.20865019866948434,417.0,0.10314531722681451,228.0,0.05019855744049452,24.0,0.19526441012021348,271.0
377,377,0,0.169316217,0.4,0.83,0.81,0.46,0.79,0.07,0.05,0.0,0.51,0.4069767441860465,1.0,0.71,0.72,1.0,0.0,0.77,0.0,0.076156587,0.050282117,0.020001006,0.032249827,0.040745067,0.029002475,0.045251242000000004,0.047691082,0.044854313,0.041332962,0.042266267,0.043606569000000005,0.038742721,0.028961377000000003,0.030378596,0.024524703999999998,0.023098429,0.020878808999999998,0.018432585,0.016533136,0.019040167,0.014887947,0.010869812,0.007436961999999999,0.010499473999999998,0.012255617,0.013619453,0.012308791000000001,0.012754511999999999,0.015056527,0.013277861,0.017948821,0.019240705,0.017680771,0.016385588,0.015556668999999999,0.017372835,0.018766395,0.017776449,0.020899794,0.024115723999999998,0.022442963,0.020183545,0.024333766,0.023234491,0.02682031,0.027218847999999997,0.029468517000000003,0.029624435,0.041535003,0.076337194,0.062314774,0.056242657,0.054317597,0.056222012,0.059628284000000004,0.06215245,0.063273092,0.06600727299999999,0.067320231,0.06801526299999999,0.06813929,0.069314591,0.07044395,0.071238857,0.071837359,0.073198656,0.074151875,0.075316621,0.076332224,0.077790617,0.07911380700000001,0.080416364,0.081546463,0.082762925,0.084349986,0.08584584699999999,0.087140588,0.088354238,0.089478291,0.090662374,0.091642335,0.092531319,0.09342109800000001,0.094267516,0.09503702,0.09572785199999999,0.09656674900000001,0.09744134800000001,0.098197738,0.09898696,0.099684389,0.10054048900000001,0.10117385300000001,0.10177789,0.102318448,0.102779837,0.10319345199999999,0.103690275,0.247462309,0.14047205540502633,135.0,0.1615149148956104,706.0,0.057670249036968706,152.0,0.15891578066563794,104.0
378,378,0,0.086471695,0.75,0.92,0.23,0.83,0.58,0.39,0.77,0.0,0.0,0.1511627906976744,0.42,0.51,1.0,0.86,0.32,1.0,0.0,0.08401741300000001,0.072431546,0.043847770999999994,0.026790596,0.012065876000000001,0.010001698,0.011321238999999999,0.008953402,0.0077556230000000006,0.019823466,0.017938072,0.024320559,0.029011435,0.025452214,0.025333596,0.022496593,0.022543601,0.022235479,0.01612162,0.012089958,0.010796683,0.007752452,0.008401059,0.011310951999999999,0.014816227,0.013267108,0.017306476,0.018574636999999998,0.021377137999999997,0.024167833,0.021761601000000002,0.022701195,0.020210434,0.019260267,0.017830893,0.018993161,0.018439426999999998,0.020566822,0.01965175,0.021365246,0.020948289,0.0213959,0.020445047,0.021147338999999998,0.021718993,0.023259112999999998,0.024702988,0.024261851,0.024688422999999998,0.13483383,0.139331764,0.120916071,0.108366998,0.101932854,0.097467441,0.09472578,0.092455138,0.09018458900000001,0.08930001900000001,0.08703679199999999,0.08494430900000001,0.082751046,0.08093105099999999,0.079077301,0.077187947,0.075900425,0.074702621,0.073424932,0.073575792,0.073594971,0.07361535599999999,0.073470696,0.0734048,0.073359153,0.073318708,0.073225585,0.073110553,0.072822367,0.072537536,0.07221073,0.071938037,0.071583359,0.071306252,0.07107134799999999,0.070860931,0.070642539,0.070464714,0.070286806,0.07020393,0.07002723400000001,0.0698979,0.069773251,0.069683105,0.069410318,0.06903176700000001,0.068627849,0.068200603,0.067847561,0.06748433599999999,0.083182424,0.21599463501410696,439.0,0.08770135780260573,128.0,0.06903880616967908,348.0,0.22631115858331433,380.0
379,379,0,0.23749218,0.4,0.81,0.67,0.65,1.0,0.27,0.38,0.0,0.0,0.27906976744186046,0.46,0.61,0.81,0.99,0.27,1.0,0.0,0.074539384,0.08248415099999999,0.06969210599999999,0.06851713,0.054541184000000006,0.050556369000000004,0.047279779,0.043489695999999994,0.04111429,0.045029032000000004,0.046584516,0.049085742,0.049646460999999996,0.047878587,0.055678451,0.060087808,0.064220102,0.066515804,0.063505998,0.062202025999999994,0.059444638,0.061093864000000005,0.062698429,0.062469727999999995,0.067755848,0.065677826,0.070816836,0.070723242,0.073616755,0.07380129099999999,0.070325115,0.06936495200000001,0.07004287599999999,0.069469125,0.068056652,0.068708696,0.06827552,0.070770199,0.069468439,0.069662451,0.070157425,0.067357709,0.065570848,0.06345561599999999,0.06293443900000001,0.06353003900000001,0.063891584,0.06386444,0.06417663,0.174059971,0.166027309,0.154471125,0.15091690800000002,0.14897622300000002,0.146922835,0.146841567,0.14629864,0.14547634199999998,0.14489343400000002,0.1449885,0.14445290800000002,0.143907318,0.144864262,0.14570003199999998,0.14617833800000002,0.14641111199999998,0.146730936,0.146882855,0.14714100300000002,0.147322581,0.147539175,0.147609774,0.147560256,0.148001138,0.148471858,0.148813893,0.149451529,0.149931921,0.150744865,0.15147576699999998,0.152188366,0.152731413,0.153283816,0.153812793,0.15449374800000001,0.155300902,0.156111866,0.156961304,0.157910554,0.158701624,0.159461946,0.160232193,0.160946027,0.161572045,0.16206356800000002,0.162514936,0.162961111,0.163379885,0.163765887,0.153528313,0.12225557826597955,47.0,0.07518248257101269,26.0,0.07131975211096359,409.0,0.15842944882044313,101.0
380,380,0,0.21097705,0.21,0.73,0.84,0.42,0.9,0.07,0.0,0.0,0.19,0.4069767441860465,0.81,0.66,1.0,1.0,0.09,0.89,0.0,0.09744612300000001,0.092134489,0.064239928,0.058182132000000004,0.053981216,0.053884682999999996,0.04911456,0.057101527,0.047631353,0.057716405,0.056237101,0.059829964000000006,0.055184919000000006,0.049111072,0.053405561,0.052369220999999994,0.052750607000000005,0.04821111,0.046040798,0.044447618,0.044386853,0.04004575,0.036967645,0.034561336,0.034247304,0.030638292999999997,0.02989953,0.030583659,0.029148382,0.030204297,0.025488139,0.022801963999999997,0.02260955,0.023173111,0.021939702000000002,0.019305543,0.018839056,0.020384543999999997,0.020154302,0.020083283,0.021869414,0.020679356,0.01735302,0.015983846,0.015548461000000001,0.019441488,0.019999327,0.016885743999999998,0.020674189,0.169191693,0.167976823,0.144796447,0.132111988,0.13016334300000001,0.130514311,0.130273761,0.129964125,0.129121821,0.129335805,0.128314437,0.126932225,0.125482393,0.124491409,0.12338920099999999,0.12231751,0.12109228699999999,0.120348477,0.11964947,0.11918086800000001,0.11869456800000001,0.118349885,0.118050018,0.11768467,0.117589544,0.117498652,0.117392613,0.11738571199999999,0.11735650800000001,0.117391096,0.117360815,0.11734414800000001,0.11718382599999999,0.116982145,0.116920704,0.11708621400000001,0.11743207300000001,0.117822096,0.118306778,0.118742625,0.11905242,0.119377587,0.119638595,0.119975339,0.120150236,0.12024544300000001,0.12041294300000001,0.120600941,0.120757686,0.120942465,0.230901675,0.12431035557428842,57.0,0.0966941435391496,191.0,0.06116490359874544,225.0,0.1347675638883998,2.0
381,381,0,0.126745779,0.8,0.81,0.34,1.0,0.0,0.7,0.45,0.39,0.76,0.0,0.28,0.12,0.57,0.54,1.0,0.85,0.0,0.070675516,0.058953425999999996,0.023442833,0.038940812000000005,0.035461541,0.03595176,0.040359101,0.033352379,0.03148964,0.046227198,0.046256911,0.042257089000000005,0.047452132,0.044417905,0.051856726,0.04593181599999999,0.048925664,0.049275427000000004,0.047126267,0.044909665999999994,0.04512454,0.043061939,0.041576257,0.037500144,0.037049883,0.037687646,0.041852687,0.040718761,0.040308252,0.041406289,0.039298982,0.038594574,0.037931757999999996,0.037552667000000005,0.037453148,0.038590105,0.037595835,0.040703309,0.041832756,0.041727254,0.042694043,0.040798158,0.039841793,0.040395033999999996,0.04128118,0.043018468,0.042621302,0.042516942,0.044434351,0.034053419,0.057346369,0.045874539000000006,0.042141752000000005,0.043280155,0.044166567999999996,0.044804145,0.044738549,0.046837459000000005,0.049499229000000006,0.050065654,0.05017783,0.050159695,0.050549194000000006,0.051052559000000004,0.051372897,0.05173421,0.05202844,0.052124944000000006,0.052505189,0.052758661,0.053044565999999994,0.053146093,0.05314889,0.053283948,0.053629477,0.053853767000000004,0.054383460999999994,0.054855884,0.055308838,0.055920896,0.056653398,0.057201885,0.057651995,0.058173775,0.058735645,0.05928328099999999,0.059768773,0.060281747999999996,0.060744038,0.061283928,0.061789247,0.062311289000000006,0.062865243,0.063214563,0.063439286,0.063596666,0.063684457,0.063802385,0.063916769,0.054329455,0.17177515984160993,291.0,0.14609413284981276,654.0,0.07926420653637645,570.0,0.2332092763044935,399.0
382,382,0,0.28846451300000003,0.02,0.2,0.44,0.53,0.63,1.0,0.14,0.98,0.53,0.686046511627907,1.0,0.25,0.57,0.0,0.0,0.13,0.007672895999999999,0.049225578,0.02789697,0.033490291,0.022937368,0.016957832,0.028791516,0.02648034,0.027242412,0.023450016,0.020621125,0.028359471,0.032103732999999995,0.039408477000000004,0.041137518,0.047845320999999996,0.043352499999999995,0.044068658,0.040574599999999995,0.040131126,0.038323638,0.037685862,0.039762535,0.035413384,0.033612922999999996,0.036749673,0.037205632,0.04273406,0.044385077,0.047934825,0.051444999000000005,0.051462315999999994,0.051525007000000005,0.055554282,0.057586520999999995,0.055837565,0.058222888,0.061378775,0.06606496,0.067861008,0.071056637,0.07362251,0.07071698900000001,0.06909415299999999,0.07043337,0.074279417,0.078794907,0.079778814,0.07962614700000001,0.082480821,0.063366718,0.058048153,0.032837756,0.020733293,0.018966012,0.018916393,0.018904398,0.021975395,0.027335435,0.033633626,0.038389329,0.041688214,0.044388045999999994,0.04831347,0.051969712,0.055675075,0.05932126,0.062703247,0.06560033400000001,0.07136047599999999,0.07860982400000001,0.086319887,0.096855519,0.11171434599999999,0.128172368,0.14450762,0.16050565,0.17552691899999998,0.19123728,0.20610923899999997,0.22013780300000002,0.23352366600000002,0.246475897,0.258731382,0.270264044,0.281748597,0.293001704,0.30370008600000004,0.313855635,0.32349639,0.332505402,0.341184961,0.34939958299999996,0.35735322,0.36481104799999997,0.372480145,0.37983255899999996,0.38693077600000003,0.393825594,0.400476259,0.585884758,0.22064333335355735,451.0,0.18776882042287454,748.0,0.06811982249304747,331.0,0.35496961304970376,635.0
383,383,0,0.31878895399999996,0.7,0.81,0.25,1.0,0.0,0.74,0.42,0.4,0.77,0.05813953488372093,0.4,0.0,0.53,0.4,1.0,0.7,0.211638983,0.23703031300000002,0.199348656,0.142704533,0.117348737,0.131807338,0.12128300300000001,0.130899909,0.14448540099999999,0.132449547,0.139423179,0.142910385,0.13880996199999998,0.151526459,0.14439670300000002,0.15088718199999998,0.143884289,0.139658377,0.130414253,0.128362945,0.128359204,0.122021466,0.125143087,0.12739071,0.128424706,0.12962885,0.133653541,0.141214065,0.142751994,0.143813874,0.14265976,0.13546075,0.135092631,0.131011648,0.1271604,0.127568704,0.12817095,0.126873183,0.12734843199999998,0.124813084,0.126257902,0.12570029800000002,0.125615625,0.12161231900000001,0.12148513699999999,0.12232901800000001,0.12370086,0.123857186,0.123077585,0.122935473,0.176846578,0.17272357300000002,0.148951054,0.14457821099999998,0.148896563,0.152579677,0.155245821,0.156769546,0.157008478,0.157350585,0.156564237,0.155378621,0.154203898,0.152954788,0.15160543699999998,0.150389449,0.149986751,0.149764739,0.14948656400000002,0.149482715,0.14921778900000002,0.149070475,0.14937378199999998,0.149679629,0.150047911,0.150540384,0.15095742199999998,0.151333921,0.15155640199999998,0.15179662800000002,0.152004311,0.15225303099999998,0.152347653,0.152370163,0.15244729,0.152553744,0.15261765900000002,0.152663112,0.152871086,0.153124767,0.153262912,0.15333819199999998,0.153345075,0.153356466,0.153193622,0.15294179300000002,0.15263853900000002,0.15236670900000002,0.15222371699999998,0.152189919,0.188694955,0.38686334459670335,671.0,0.11305031574395694,367.0,0.10323137979854624,710.0,0.3928501291775454,668.0
384,384,0,0.41276767200000003,0.5,0.54,0.8,0.96,0.38,1.0,0.37,0.5,0.46,0.0,0.0,0.15,0.45,0.45,1.0,0.61,0.0,0.137864408,0.168238319,0.160706745,0.14778757,0.13664969300000002,0.165725357,0.157100477,0.197315436,0.1915839,0.203684129,0.218196328,0.22138384100000003,0.212214332,0.20044401399999998,0.202468605,0.20238782,0.201201066,0.19392646300000002,0.201257902,0.208647415,0.21164726,0.204065725,0.202034876,0.193708605,0.197409135,0.20021810399999998,0.199657607,0.199731878,0.20052248399999997,0.204582202,0.20413790899999998,0.20613224600000002,0.20010810699999998,0.201483663,0.19840985100000003,0.20099706399999998,0.20229621399999997,0.202787512,0.198324709,0.200898265,0.19720387600000003,0.19247309,0.186771297,0.18495032600000003,0.187610327,0.190174905,0.18973114100000002,0.185735853,0.188893115,0.20042658,0.21683968399999998,0.202592986,0.1991945,0.199593502,0.203671474,0.205946367,0.20725311800000001,0.207655068,0.20826726199999998,0.20731225399999997,0.20681174,0.205926045,0.20505418,0.204197863,0.203203228,0.202439201,0.201821587,0.20127172899999998,0.201092425,0.20096784399999998,0.20077850100000003,0.200518912,0.20037668600000003,0.20050530600000002,0.200682163,0.200733318,0.20073769600000002,0.200797812,0.200973021,0.20113411,0.201386244,0.201653078,0.201821952,0.20193915199999998,0.202188077,0.20255686399999998,0.203208689,0.20392669100000002,0.204577838,0.205089357,0.20552262899999998,0.205880355,0.20624665399999997,0.20646620000000002,0.206608273,0.20672817100000002,0.206801342,0.20692915899999997,0.20702947,0.304258422,0.6492356905680243,752.0,0.12990534097037484,559.0,0.13509360609219923,743.0,0.5622874228801199,736.0
385,385,0,0.159206865,1.0,0.83,0.2,1.0,0.0,0.68,0.71,0.36,0.89,0.0,0.17,0.15,0.42,0.55,0.98,0.91,0.0,0.116930529,0.104835748,0.07037749900000001,0.065940503,0.043462191,0.059349457,0.050693361,0.05756896,0.064778516,0.072736156,0.069537494,0.069260557,0.070310975,0.064350319,0.073076572,0.066351952,0.070424439,0.067758636,0.065981765,0.065589123,0.064196374,0.063179714,0.059764563,0.057925542000000003,0.061679089000000006,0.063267192,0.068286497,0.06719802799999999,0.065676008,0.066287205,0.064859897,0.064880067,0.06341876,0.062090277,0.06144222,0.060508979000000004,0.060080502,0.062391403,0.061606021,0.060126637000000004,0.062548411,0.060634608,0.058330445999999994,0.05579052,0.053684027,0.054691912,0.055923617,0.057115075,0.060196913,0.10937068300000001,0.096551061,0.06596703200000001,0.053239802,0.048609951,0.055772546,0.060711142,0.063888796,0.066664616,0.069086759,0.070527089,0.071536479,0.07241189,0.073189682,0.07364952400000001,0.074348498,0.074971875,0.075577877,0.07586746400000001,0.076154974,0.076243712,0.076636313,0.076880288,0.077430567,0.078356042,0.079240555,0.080028213,0.08078858,0.081339741,0.081938752,0.08248227799999999,0.08310635799999999,0.08356488299999999,0.084028246,0.084519421,0.08507967400000001,0.085608709,0.086117486,0.08662482,0.087251072,0.08784196400000001,0.08837624599999999,0.088824468,0.08936124,0.089697913,0.08989917800000001,0.09007365199999999,0.090256095,0.09061123199999999,0.090935171,0.11864559300000001,0.19516117707088018,371.0,0.13140547751803353,569.0,0.0772459151402791,533.0,0.21140908546720438,325.0
386,386,0,0.44356078,0.02,0.77,0.54,1.0,1.0,0.79,0.86,0.47,0.59,0.18604651162790697,0.63,0.0,0.73,0.27,0.0,0.43,0.167202065,0.245531368,0.17743146199999998,0.152774686,0.136960086,0.17059080199999999,0.17415975,0.17110061899999998,0.16740234699999998,0.152327552,0.142942251,0.13085149,0.138349259,0.13031384,0.129075207,0.129800214,0.130397674,0.12025403400000001,0.113437915,0.11079275599999999,0.108438647,0.10394714099999999,0.10504000599999999,0.10026238900000001,0.093769145,0.086085613,0.07979775900000001,0.08184081900000001,0.078869112,0.07611085599999999,0.073031362,0.058248625,0.049571051,0.045929244,0.044377577,0.037999667,0.034414212,0.033472472999999996,0.036051467000000004,0.035638121,0.032946487999999996,0.034690552,0.032030175,0.027691516,0.028042357,0.027502191000000002,0.030055986,0.028588564,0.028163802999999998,0.031058392999999997,0.30498804,0.290762833,0.26984025300000003,0.260862437,0.257554717,0.255545497,0.25520165300000003,0.256488386,0.256701227,0.257273102,0.257256682,0.256935694,0.256987835,0.25695966,0.256783331,0.25695681800000003,0.25750645899999997,0.258534551,0.259222726,0.25982392600000004,0.260245362,0.26114334,0.263149498,0.264971836,0.266589378,0.268302532,0.270625298,0.272888182,0.274918041,0.276797945,0.27856291,0.28053989100000004,0.282426253,0.284164068,0.28579888600000003,0.287380034,0.289056182,0.291025743,0.293271846,0.295362485,0.297378239,0.299226783,0.300991938,0.302683955,0.30415842600000004,0.30557227,0.30706100000000003,0.308450887,0.309914683,0.311373882,0.32592758899999996,0.38003503536200206,663.0,0.14317595719444523,635.0,0.10449057771064761,712.0,0.27485348385048264,513.0
387,387,0,0.289924815,0.23,0.74,0.42,0.38,0.51,0.0,0.0,0.07,0.26,0.4883720930232558,0.81,0.69,1.0,0.97,0.25,1.0,0.0,0.094144564,0.178732545,0.13800332699999998,0.11495414699999999,0.10535902800000001,0.106020234,0.102847317,0.091551329,0.084804268,0.080477572,0.08946690199999999,0.098485832,0.10527970199999999,0.099512864,0.103956461,0.101617925,0.095656079,0.09063042,0.0850122,0.080032462,0.07879772,0.076780135,0.074659806,0.06992947299999999,0.070795287,0.069514142,0.070620031,0.06628274599999999,0.06622787299999999,0.062859264,0.057818993,0.056687357,0.056359629,0.054936414,0.053724562999999996,0.053385644,0.051923545,0.05300074900000001,0.052524632,0.054118401,0.054671221,0.05248224,0.05300051099999999,0.055094385,0.054196009,0.055020022,0.056461212000000004,0.054823820999999995,0.058391961,0.222565135,0.230334163,0.207614577,0.19505742,0.18908794899999998,0.187842927,0.18779997399999998,0.187439942,0.186932052,0.18682530600000002,0.185251165,0.183439033,0.18147692199999998,0.180207338,0.179015475,0.17778446,0.177305343,0.177039065,0.17663433,0.17633902699999998,0.17598002899999998,0.175801197,0.175542195,0.175287837,0.17517128699999998,0.17538803,0.175498949,0.17555231300000002,0.175733616,0.17594011899999998,0.17614976100000002,0.17635959399999998,0.176430432,0.176440917,0.176408576,0.17643460100000002,0.176441761,0.176474324,0.17650535899999997,0.176529761,0.176506737,0.176471145,0.17638174899999998,0.176321509,0.17613573899999999,0.175938254,0.17571446100000002,0.175481103,0.17528743300000002,0.17510957600000002,0.36268547799999995,0.15340139186308144,203.0,0.08294301937915763,89.0,0.05016682708975664,22.0,0.21779340652687942,344.0
388,388,0,0.485955651,0.43,0.39,1.0,0.73,0.69,1.0,0.07,0.7,0.6,0.4186046511627907,0.57,0.0,0.0,0.16,0.67,0.48,0.0,0.121886301,0.18186421600000002,0.144794755,0.150866349,0.125744745,0.096845498,0.066567845,0.039588967999999995,0.019522038000000002,0.033521583,0.03825568,0.040305717000000005,0.0439138,0.040693432,0.048448158,0.047867772999999995,0.050910795999999994,0.048321074000000006,0.051418292000000004,0.054169394,0.059469685,0.078357823,0.09687641599999999,0.115496975,0.126249912,0.148934339,0.173989598,0.170154809,0.19133966300000002,0.210036964,0.203862338,0.20046210399999997,0.195970488,0.19230915699999998,0.205393895,0.223944282,0.24252470899999998,0.26063423399999996,0.275035298,0.294684762,0.310929186,0.307260272,0.31789539,0.31201636,0.307609829,0.325937975,0.342256176,0.33706783,0.333716058,0.239730191,0.270906174,0.265843212,0.25818372300000003,0.256836921,0.25749828,0.260152498,0.263721723,0.265643632,0.267136987,0.268619908,0.270591087,0.274191867,0.278690146,0.28232664,0.286688473,0.29040411899999996,0.29443592,0.29915039600000004,0.30495807399999997,0.312260868,0.321772287,0.33149747,0.340458465,0.35080041100000003,0.36057892399999997,0.369706494,0.37817043899999997,0.38599486,0.39350111600000004,0.400684626,0.407542494,0.41390003,0.419807805,0.425649667,0.431190809,0.43683721799999997,0.442168933,0.44723423700000003,0.45203535100000003,0.45644725799999997,0.460707156,0.465133498,0.469592248,0.473788238,0.477746667,0.481569188,0.48519874700000004,0.48868390700000003,0.49197586,0.6041545110000001,0.31012415235281876,605.0,0.1290014196180477,551.0,0.05839274491755975,164.0,0.3595160579843057,638.0
389,389,0,0.146542338,0.95,0.68,0.76,1.0,0.34,0.78,0.5,0.39,0.52,0.0,0.0,0.06,0.4,0.39,1.0,0.6,0.022029896,0.076935196,0.080909736,0.038261641,0.031666346,0.036144257,0.032904167000000005,0.056796787,0.054387522,0.059844862,0.061841574,0.06732170400000001,0.078054578,0.08024160400000001,0.082510954,0.079709621,0.078591471,0.079162035,0.076792603,0.075840202,0.075990245,0.070743115,0.071751783,0.068167378,0.064440405,0.064138871,0.06732548299999999,0.072180762,0.07280447799999999,0.07160678200000001,0.073389845,0.072097004,0.07274734599999999,0.07334823,0.073178832,0.075445539,0.075233131,0.076568204,0.079153778,0.082516518,0.082793912,0.08420041699999999,0.08411041,0.08227474,0.08429760800000001,0.082472158,0.08431301599999999,0.085630679,0.085374307,0.086860115,0.069258074,0.063291247,0.043617279,0.038585188,0.041557229,0.046964350999999994,0.052584862,0.056777148,0.061694566,0.066502202,0.069600125,0.071967403,0.07350931200000001,0.07517137900000001,0.07637581,0.077327715,0.078028788,0.079501138,0.08058889,0.081693984,0.082591108,0.08334291099999999,0.083957191,0.085017304,0.08598229199999999,0.08688483699999999,0.087614988,0.088296725,0.08897648699999999,0.08960124400000001,0.090202546,0.090759966,0.091189865,0.091541607,0.09194679800000001,0.092414356,0.092848951,0.09345312800000001,0.09410986699999999,0.094776808,0.095304593,0.09574089,0.096252861,0.09674245199999999,0.097083456,0.097536969,0.097997061,0.098434465,0.098934387,0.099412599,0.103605671,0.1751618394173936,309.0,0.1478324830545891,659.0,0.05345033979016846,66.0,0.24698235416810746,437.0
390,390,0,0.132143913,0.77,0.83,0.47,0.72,0.78,0.27,0.22,0.0,0.0,0.3488372093023256,0.68,0.6,1.0,1.0,0.2,0.9,0.033247726,0.04558853,0.055843349,0.052532968,0.053573273,0.047764885,0.042251004,0.046259605999999995,0.040737405,0.043922425,0.051630734000000005,0.053755810999999994,0.05502178,0.0580054,0.049816998,0.04947332,0.045803033,0.045986411,0.043559362000000004,0.042234003,0.043653932,0.039477287,0.041154196000000004,0.040834382,0.035160041,0.033454292999999996,0.032679203,0.036590892,0.039625601,0.037731246,0.037525169,0.034989752,0.036888967,0.03637454,0.033828074,0.035685511,0.037427161,0.038855264,0.041568907,0.039769611,0.039672296,0.039876365,0.03774972,0.037007025,0.035698136,0.03397876,0.03653869999999999,0.038296309,0.036964611,0.038337222000000004,0.133830327,0.118801924,0.095065969,0.086573853,0.084552356,0.083451115,0.082286255,0.082749271,0.083101929,0.08410831199999999,0.08450093199999999,0.08432958900000001,0.083812749,0.084305325,0.084646026,0.085002244,0.086124845,0.08726260300000001,0.088232362,0.089374339,0.090261036,0.09103740099999999,0.091587305,0.092109734,0.09253284,0.093395658,0.09432021300000001,0.095155763,0.095856354,0.096552101,0.09719668,0.097811571,0.098348515,0.09877513,0.099187469,0.099591064,0.100019779,0.10038335599999999,0.100848879,0.10131216900000001,0.101658325,0.10195362599999999,0.102267594,0.102628463,0.102838431,0.10304125800000001,0.103254506,0.10350649699999999,0.103733036,0.10392564300000001,0.09819892300000001,0.17276555426921825,299.0,0.11358914506734569,383.0,0.05418448663175414,81.0,0.2043914938093839,301.0
391,391,0,0.235662292,0.72,1.0,0.02,0.77,0.59,0.36,1.0,0.0,0.0,0.08139534883720931,0.31,0.52,1.0,0.92,0.22,0.91,0.004951452,0.056557079,0.046164681,0.05721654599999999,0.04538043,0.040159468999999996,0.028296627999999997,0.030495222000000002,0.024481923,0.027333557999999997,0.025673065,0.036559439,0.038615015,0.038429307,0.032680513,0.035818182999999996,0.032984484,0.032411598,0.031180081000000002,0.030552185,0.027766131,0.02862997,0.02722406,0.027338846,0.024304778,0.027620687999999997,0.02540492,0.029058424,0.031974197,0.033310934,0.033884016,0.033405616,0.032979318,0.031751656,0.030690572000000003,0.031784031000000004,0.031571091,0.034524953,0.036287895,0.036202088,0.035554937,0.038848346,0.037004764,0.035855187999999996,0.036877808,0.036570208,0.03853097,0.040927309,0.039983487000000005,0.042949759000000004,0.12022661800000001,0.124874789,0.113640652,0.10947784099999999,0.108299503,0.107284385,0.107384805,0.109415346,0.110464503,0.11151045300000001,0.111956031,0.11174278,0.111210227,0.111565463,0.11179979400000001,0.112046881,0.112125692,0.11248190699999999,0.11268106800000001,0.113025708,0.11322395699999999,0.113581561,0.113974912,0.114703006,0.11560070900000001,0.116509929,0.11747822699999999,0.11836002300000001,0.119215969,0.120092898,0.12084557800000001,0.121563307,0.12207924199999999,0.122495109,0.122848444,0.12329681099999999,0.12377076099999999,0.12417931900000001,0.124576119,0.124940031,0.125196196,0.125409468,0.12593335,0.126435319,0.126784968,0.127014211,0.12717256,0.127344641,0.127621691,0.127881275,0.20240011800000002,0.17703747072259193,313.0,0.0971407038225271,194.0,0.06373361930091787,262.0,0.1585906506460527,102.0
