Index,Labels,Loss,Isolation,Dist0nn,Dist1nn,Dist2nn,Dist3nn,Dist4nn,Dist5nn,Dist6nn,Dist7nn,Dist8nn,Dist9nn,Dist10nn,Dist11nn,Dist12nn,Dist13nn,Dist14nn,Dist15nn,Dist16nn,Dist17nn,Dist18nn,Dist19nn,Dist20nn,Dist21nn,Dist22nn,Dist23nn,Dist24nn,Dist25nn,Dist26nn,Dist27nn,Dist28nn,Dist29nn,Dist30nn,Dist31nn,Dist32nn,Dist33nn,Dist34nn,Dist35nn,Dist36nn,Dist37nn,Dist38nn,Dist39nn,Dist40nn,Dist41nn,Dist42nn,Dist43nn,Dist44nn,Dist45nn,Dist46nn,Dist47nn,Dist48nn,Dist49nn,LOF0nn,LOF1nn,LOF2nn,LOF3nn,LOF4nn,LOF5nn,LOF6nn,LOF7nn,LOF8nn,LOF9nn,LOF10nn,LOF11nn,LOF12nn,LOF13nn,LOF14nn,LOF15nn,LOF16nn,LOF17nn,LOF18nn,LOF19nn,LOF20nn,LOF21nn,LOF22nn,LOF23nn,LOF24nn,LOF25nn,LOF26nn,LOF27nn,LOF28nn,LOF29nn,LOF30nn,LOF31nn,LOF32nn,LOF33nn,LOF34nn,LOF35nn,LOF36nn,LOF37nn,LOF38nn,LOF39nn,LOF40nn,LOF41nn,LOF42nn,LOF43nn,LOF44nn,LOF45nn,LOF46nn,LOF47nn,LOF48nn,LOF49nn,Dist_mean,LOF_mean
125,0,0.007536986,0.042836026,0.274873708,0.314998722,0.358308503,0.358308503,0.371848901,0.415133233,0.431465829,0.455950827,0.507221719,0.534216207,0.574340026,0.589613639,0.614226239,0.636727587,0.645967393,0.654426721,0.695658349,0.713763478,0.762380804,0.766990439,0.879107177,0.998580604,1.053533055,1.067108378,1.101393991,1.133934922,1.187965554,1.189367347,1.201402447,1.204028647,1.223052069,1.226957067,1.230298395,1.242086962,1.245702389,1.246746302,1.250275243,1.258421564,1.260047501,1.279440629,1.291261744,1.309192547,1.30975374,1.315284061,1.323761895,1.340376288,1.341395951,1.346014853,1.349928799,1.350870817,1,1.084474119,1.021336728,1.032833017,0.969539919,0.973966929,0.99236048,0.962384955,0.947095751,0.970159525,0.95890522,0.9563673,0.966673191,0.969454325,0.972856486,0.99918027,0.997218198,0.99725862,0.997801235,1.002316295,0.998010237,0.998609426,0.991751831,0.999008451,0.99538215,0.995197647,0.994652911,0.993957854,0.995121094,0.992791474,0.992712741,0.993449519,0.993067209,0.994275384,0.993968189,0.991882241,0.99055842,0.992819337,0.992560206,0.991647005,0.990781732,0.989731312,0.990564842,0.990938161,0.990155965,0.989648682,0.989308646,0.989844014,0.988918809,0.988484102,0.948674235,0.991039643
126,0,0.032934844,0.039702472,0.332576617,0.358308503,0.371848901,0.410347394,0.436019929,0.487335408,0.489383382,0.494540827,0.499382335,0.587936165,0.588355982,0.632057034,0.649018097,0.66070654,0.66070654,0.703072478,0.746980287,0.74887671,0.750630876,0.786068676,0.869789131,0.970491927,0.974212841,1.084938888,1.117230282,1.121476288,1.150515539,1.156327113,1.171217808,1.188448421,1.197003682,1.210230436,1.217273667,1.230438218,1.242952058,1.250618341,1.252123111,1.256159704,1.258324036,1.258841245,1.267467414,1.268380145,1.274461229,1.27495723,1.278269681,1.29037501,1.298684087,1.302982841,1.309853038,1.319960076,2.494324623,1.298810827,0.910717337,0.92725214,0.946179346,0.975743672,0.971174213,0.991854885,1.001945645,0.98378167,0.971659067,0.981402074,0.976488841,0.965365821,0.965601224,0.971320711,0.972520863,0.983803117,0.989176475,0.996481552,0.997667152,0.999914863,1.004869301,0.998422068,0.993475867,0.992393846,0.990294113,0.98793492,0.987894285,0.988573512,0.989596574,0.989482498,0.987614845,0.98884224,0.988456672,0.988008357,0.986864194,0.986598791,0.987133295,0.988487797,0.986463089,0.985559617,0.983953661,0.984030537,0.984303801,0.985376627,0.98501642,0.984639556,0.984065013,0.983330355,0.949163123,1.018897359
127,0,0.215239591,0.169401906,0.679640215,0.695437072,0.699754431,0.764555289,0.77725578,0.824971246,0.829080344,0.849967746,0.853274379,0.885903069,0.907186124,0.958743071,0.977150427,1.006148983,1.088284606,1.088753005,1.126512115,1.132458285,1.132917343,1.150855831,1.174413842,1.176727448,1.224844446,1.236962999,1.261870639,1.287081196,1.289291912,1.307288852,1.317752718,1.329065189,1.331531746,1.334354452,1.343265924,1.344767513,1.350841036,1.357510846,1.368393361,1.374591011,1.382627908,1.390967595,1.401859683,1.416625482,1.458040037,1.460036055,1.484887533,1.502884369,1.503271955,1.508304947,1.513944638,1.522316743,1.436234477,1.241426202,1.164879767,1.127403798,1.023362248,0.98594069,0.993363023,1.003265788,0.999840656,0.990788449,1.000886994,1.001138071,0.993810455,0.998438477,0.993913771,0.992331251,0.987706722,0.991596179,0.989280611,0.993591212,0.996412278,0.997692575,0.998080354,1.000036926,0.99850361,0.997055703,0.999773629,1.000592269,1.003633954,1.004624019,1.00526453,1.003284922,1.003594167,1.002601227,1.001398243,1.001377983,1.000899646,1.001277928,1.00015657,0.998864793,0.997365036,0.996947102,0.998876542,0.99970701,1.000033132,1.000162951,1.000696613,1.000162875,1.000232917,1.00070178,1.187703429,1.018384203
128,0,0.626214142,0.272494239,1.527221873,1.622064478,1.683765547,1.78884685,1.792728835,1.815708808,1.821336934,1.823935839,1.842807269,1.880098692,1.892152021,1.924979322,1.934417276,1.948995429,1.959126824,1.963657901,1.964842508,1.966702181,1.968008736,1.977714971,1.979101607,1.98458912,1.994376948,2.006436597,2.008791282,2.009292237,2.025019435,2.064252383,2.065382929,2.068653096,2.070472658,2.082909111,2.084400735,2.093305829,2.100126204,2.103380506,2.107868933,2.123211633,2.125166176,2.129378428,2.136241392,2.138255672,2.139658023,2.140579205,2.155087832,2.160389884,2.160760242,2.161398453,2.162674409,2.165227014,1.044389757,1.049488166,1.146790073,1.180833175,1.153606287,1.172815393,1.153100439,1.123947453,1.108802791,1.104601137,1.114485267,1.139346796,1.137710024,1.152434175,1.155837986,1.15044782,1.141587346,1.144249565,1.14047442,1.134174237,1.133856015,1.125730631,1.120667576,1.121797152,1.119222728,1.117838927,1.114372887,1.11863633,1.117732119,1.119916548,1.115866878,1.117708786,1.119322034,1.118718573,1.119621323,1.118869508,1.118066898,1.114060555,1.118587785,1.118689965,1.115534883,1.117235528,1.114827755,1.116203527,1.114481354,1.119527845,1.118988709,1.118191186,1.115211113,1.116911537,1.996910005,1.124110379
129,0,0.117450883,0.117403362,0.359010987,0.496875248,0.496875248,0.514453875,0.749545457,0.761044052,0.898001258,1.124183182,1.254950772,1.267123357,1.269995958,1.319558475,1.344723313,1.348605526,1.352820556,1.35561869,1.362079262,1.373238174,1.375232401,1.375560894,1.380167572,1.383637824,1.407522751,1.413823918,1.418720627,1.428103936,1.432445779,1.439222846,1.439365986,1.450132943,1.453470795,1.456196297,1.457146032,1.473166952,1.477176663,1.483686311,1.484366032,1.486233121,1.499133806,1.521273391,1.547402219,1.559826225,1.56933375,1.577171902,1.584758297,1.584761396,1.592050067,1.598041382,1.616239614,1.628039173,1,2.745920404,1.046610279,1.073135132,1.026431462,1.032089886,1.004173025,1.006905648,1.008792369,1.03962313,1.041777466,1.055717653,1.074924113,1.078141338,1.080489377,1.072141391,1.066208463,1.063816677,1.062148792,1.061558802,1.054856041,1.051691916,1.050556271,1.050894797,1.046807362,1.042755555,1.04498891,1.040250469,1.03853024,1.03626896,1.036537513,1.035315023,1.037214977,1.034955826,1.03463853,1.036721801,1.036178218,1.038901038,1.041456525,1.040711537,1.039583928,1.042267332,1.042805629,1.042249336,1.041998657,1.042902974,1.044950641,1.045968283,1.045529116,1.04471416,1.324842286,1.078076139
130,0,0.082956459,0.137341191,0.524518719,0.530916393,0.537078411,0.664734697,0.697364081,0.745318948,0.757226182,0.84771388,0.910726763,0.916114832,0.943705303,0.948152097,0.957650873,0.960338884,1.002987579,1.009971381,1.040617938,1.05293644,1.053488946,1.070315804,1.070621781,1.110795968,1.114243977,1.114668592,1.131569125,1.146936154,1.155168451,1.158355107,1.179765302,1.180493305,1.195793183,1.200450256,1.234921792,1.241192482,1.241953797,1.248000394,1.249717529,1.250234015,1.254152169,1.264914523,1.272043455,1.276201416,1.281820294,1.302726686,1.304744262,1.316456955,1.323877166,1.339763744,1.341758836,1.342920726,1.468550886,1.295722094,1.079758615,1.046109077,1.014875296,1.009884714,0.992237264,0.991602274,1.027180099,1.028986973,1.014307649,1.009100841,1.01125486,0.997688092,0.983427631,0.981891511,0.97458736,0.978837721,0.981816906,0.977937659,0.979365833,0.976942634,0.974346848,0.97784665,0.980115192,0.98266167,0.983685468,0.984571322,0.985318779,0.98537449,0.984826402,0.983944506,0.981193585,0.980046631,0.980798161,0.979594331,0.980656419,0.978421985,0.979187091,0.981529973,0.981832067,0.981661966,0.984316834,0.983638899,0.983439189,0.984736715,0.985934209,0.985939991,0.986327861,0.987393066,1.080362792,1.006628126
131,0,0.008396843,0.072060442,0.47675274,0.617280059,0.631515993,0.636162959,0.644444444,0.695645059,0.724134472,0.884300436,0.932573644,0.953085489,0.966711385,1.008078536,1.01448987,1.018280225,1.026331812,1.02766551,1.029708278,1.052517102,1.073310875,1.092098842,1.095455912,1.09625058,1.100103608,1.121573724,1.131267006,1.142057419,1.146428932,1.154459126,1.157953733,1.17293744,1.173252538,1.184494379,1.191975131,1.195765383,1.205762233,1.215296192,1.218996001,1.229045829,1.235693018,1.244010498,1.252186201,1.257300565,1.260725876,1.298469693,1.31058326,1.31989199,1.32107872,1.328501079,1.334773778,1.338873632,1,1.093381901,0.985516563,0.990901161,1.064757612,1.034332343,1.033113018,1.003957835,1.034999806,1.025769025,1.019359403,1.012338025,1.014605681,1.015386802,1.016094222,1.018917922,1.017593929,1.009074657,1.005520416,1.002071374,1.001454487,0.998392194,1.001154036,1.000229474,1.00107912,1.002741786,1.00349364,0.998758603,1.000122023,1.000072665,0.998954624,1.00075403,1.00157998,0.999679106,0.999320504,1.000105285,1.000355282,0.999483381,1.000765409,0.999996344,1.000044735,0.999436174,0.99963316,0.997880427,0.996094058,0.996346095,0.996570165,0.995380505,0.994768062,0.993822293,1.078805024,1.007523187
132,0,0.204042908,0.144282668,0.64017565,0.673483031,0.685601709,0.828716985,0.990222624,1.022752486,1.047378212,1.05865003,1.095929919,1.153344439,1.241334425,1.256519066,1.263853331,1.266472354,1.280552433,1.354038318,1.375974486,1.377169045,1.38021323,1.385703324,1.399906691,1.405307634,1.408474443,1.415968877,1.424884488,1.429125966,1.429866839,1.43042147,1.458099385,1.473017294,1.482177132,1.497610697,1.503577072,1.507310081,1.513117497,1.513179126,1.521596764,1.523490643,1.547327857,1.560503934,1.567649174,1.567649625,1.57122893,1.589825556,1.590614783,1.59296979,1.600098133,1.60056183,1.611815956,1.612894851,1.130101287,0.979527156,1.051197877,1.026741109,1.05849531,1.084255589,1.090635481,1.113631237,1.110931983,1.093711328,1.083030308,1.086103302,1.074896115,1.071855942,1.064226022,1.06202771,1.063028289,1.058577017,1.053702479,1.044206893,1.037857537,1.035058782,1.03346227,1.035772278,1.032724619,1.029521118,1.031571454,1.029448618,1.02941339,1.03070081,1.027523766,1.029951774,1.03049497,1.029098041,1.030188749,1.029642211,1.029147094,1.029483272,1.027052168,1.025065087,1.024361507,1.025145203,1.023700132,1.023460739,1.024163515,1.022816833,1.023610946,1.023365546,1.021547136,1.020321606,1.354567152,1.044931072
133,0,0.10868665,0.045295498,0.383135553,0.502900143,0.627043887,0.632555282,0.679328299,0.73801273,0.783240713,0.980949919,0.989342921,1.004437307,1.011506917,1.014629634,1.020237901,1.056161297,1.073310875,1.085048969,1.10745054,1.113577034,1.124267567,1.149380243,1.153880584,1.178219826,1.192489338,1.195415528,1.202010501,1.20711262,1.223936847,1.235020552,1.244996392,1.256263365,1.269800375,1.274267442,1.2783164,1.278943506,1.280534767,1.282911516,1.285135434,1.290840859,1.290909252,1.29570416,1.303327626,1.31140384,1.31140384,1.314426236,1.315948613,1.327508092,1.334559727,1.339179726,1.351643638,1.354411517,1,1.012033509,1.108810177,0.985377889,1.013225833,1.006909773,0.995030847,0.978965404,0.993845147,1.000360224,0.994922512,0.996877352,1.000949872,1.014347696,1.006789181,1.015335767,1.004157286,1.004009712,0.995746668,0.990952594,0.991112601,0.990543548,0.986315906,0.985640988,0.985919571,0.98624252,0.987828965,0.988222884,0.988563912,0.990313594,0.992995057,0.99555887,0.996344988,0.997052068,0.996861359,0.997006676,0.998082852,0.997542462,0.996439199,0.996368074,0.993666979,0.993210135,0.991930068,0.991174657,0.990690218,0.989665985,0.987751459,0.985935902,0.984895056,0.983321983,1.125140797,0.99711692
134,0,0.121911801,0.040603915,0.687508054,0.733157509,0.86516866,0.865669062,0.879745106,0.880906243,0.963929976,1.012042302,1.081629067,1.084213718,1.095805766,1.108620407,1.147138854,1.180512425,1.200965751,1.207507129,1.213213839,1.215768451,1.235705937,1.246835533,1.310088648,1.311505339,1.325875781,1.339216988,1.359825626,1.365719185,1.366189089,1.378557555,1.386203594,1.388877348,1.389353272,1.408881707,1.411022159,1.415936797,1.420114957,1.424796917,1.433388946,1.438963651,1.450323587,1.455284006,1.459857826,1.468400374,1.474460496,1.475210126,1.481984773,1.510789137,1.519261491,1.519459199,1.528699251,1.530568701,1.29065243,0.983210375,0.975793404,0.992890026,1.021179356,1.010002009,0.994772919,1.008597286,0.995554161,0.995454698,0.993493637,0.997291263,0.993449185,0.987955945,0.989185896,0.994753193,1.000018761,1.00233548,1.003152959,1.005551387,1.007005681,1.011670489,1.010796085,1.007838369,1.008790463,1.006232587,1.009582391,1.008145193,1.007794361,1.011773715,1.013350907,1.012404314,1.009899751,1.008258246,1.009144621,1.009277438,1.012041283,1.012054357,1.011493706,1.012467745,1.014559023,1.014379192,1.014184347,1.014723104,1.014901594,1.014534056,1.014494589,1.016201296,1.017536437,1.017295144,1.273097206,1.011762497
135,0,0.098413119,0.099374049,0.403039163,0.539282441,0.640914968,0.810691259,0.831148038,0.841774814,0.8505193,0.868605606,0.932524027,1.012721729,1.016363231,1.016637437,1.026996891,1.065458212,1.075836151,1.075836151,1.083834534,1.101858667,1.107521121,1.111080864,1.133934922,1.142851349,1.144127774,1.161421905,1.178360953,1.199749446,1.200765574,1.228813431,1.248165555,1.257625125,1.283204837,1.29037501,1.290818082,1.301746694,1.302280049,1.310403684,1.322894457,1.327353709,1.330883385,1.332830534,1.358304856,1.360425212,1.376477678,1.397490243,1.415197886,1.417431606,1.421816613,1.429630434,1.431791901,1.439425526,1.124838399,0.936840481,1.042987779,1.086037512,1.128467494,1.063388266,1.029818735,0.997698276,0.991907154,0.981671742,0.986068497,0.98556569,0.978866442,1.012604789,1.032934685,1.04882295,1.067081833,1.051340111,1.039019015,1.028966429,1.026952922,1.014041099,1.010144238,0.999540525,0.998450706,0.999306698,1.002689229,1.003654418,1.005024062,1.005060581,1.003077123,1.003047669,1.002380691,1.002289758,1.003734015,1.004019503,1.004317147,1.005152971,1.006482323,1.00677373,1.005517948,1.005392928,1.004652843,1.005025962,1.005378864,1.003800911,1.002549504,1.003312441,1.001220221,1.001633184,1.148984861,1.01519101
136,0,0.08974764,0.176358236,0.133333333,0.181818182,0.492703329,0.976085941,1.001377337,1.01413624,1.066847027,1.082001974,1.086711272,1.092884674,1.127507144,1.139200499,1.160699989,1.174854168,1.191975131,1.192415439,1.203488672,1.244811499,1.275471645,1.300683624,1.323356475,1.328601483,1.358802737,1.360676451,1.362645173,1.36569075,1.367197195,1.38248413,1.387842212,1.395757199,1.428316242,1.437874471,1.438481203,1.44791433,1.448573082,1.476720046,1.483220163,1.493963667,1.517163984,1.51843857,1.523794166,1.544631998,1.556427271,1.56098027,1.567867871,1.56807304,1.569950184,1.573444803,1.577100264,1.579827425,1,1.107171429,1.002484112,0.986785978,1.088917303,1.056349535,1.038841118,1.043119983,1.032110639,1.036077089,1.052120132,1.064084163,1.062795795,1.059001055,1.051930054,1.055422414,1.057816886,1.050074909,1.055862192,1.04948457,1.052797387,1.048346059,1.04377344,1.043460508,1.043430978,1.046589843,1.049336681,1.048411129,1.044139649,1.043315421,1.03997133,1.041022853,1.039274712,1.038712749,1.036970965,1.036663535,1.036815701,1.038631486,1.039686498,1.040613745,1.041418567,1.03750279,1.036807386,1.038198585,1.03918859,1.038972758,1.040165626,1.040064386,1.039769052,1.040315763,1.281696479,1.043896351
137,0,0.502479732,0.254528117,0.68173586,1.039196604,1.347268257,1.364848756,1.437841341,1.461892485,1.508774778,1.541361924,1.542312703,1.562620187,1.570754549,1.578252601,1.627706609,1.636214298,1.644083087,1.703638116,1.703902808,1.729125129,1.730976114,1.731703373,1.753655194,1.756611866,1.778920972,1.779967481,1.789241079,1.790523599,1.818364046,1.820306783,1.825774203,1.831247154,1.849831459,1.865106295,1.872418774,1.874841245,1.876764001,1.883748277,1.886987831,1.887442226,1.895892691,1.898003666,1.899183387,1.899571586,1.89975423,1.90415114,1.907087927,1.914797045,1.916676438,1.938146081,1.942381384,1.963320898,1,1.095654009,1.058495212,1.030411782,1.020686813,1.025811653,1.007811725,1.001617085,1.006970113,1.015179611,1.016303283,1.012433275,1.00658934,1.004715678,1.017799594,1.021820453,1.026803321,1.026700487,1.026004348,1.031793344,1.033536968,1.032491413,1.029826511,1.032118888,1.030448914,1.028518339,1.028412818,1.02841316,1.028561361,1.033225125,1.033684759,1.03303814,1.031359432,1.030843761,1.031184808,1.037049668,1.037660227,1.037849123,1.037224586,1.036769837,1.038910219,1.03894746,1.037963976,1.042026961,1.040895316,1.039946926,1.039492382,1.038505912,1.039427887,1.040227643,1.721298571,1.030043273
138,0,0.076681317,0.034256653,0.337255833,0.355515379,0.378856669,0.405681064,0.860759156,1.000294732,1.031070971,1.081421636,1.112445228,1.142268312,1.147138854,1.158142171,1.158273061,1.181236892,1.221103665,1.223364471,1.226456565,1.229669412,1.250544916,1.252817712,1.256888684,1.26305988,1.275988371,1.277183092,1.28831334,1.299605489,1.316311677,1.316356473,1.328454814,1.335656885,1.340592453,1.342750213,1.342926306,1.348141565,1.352036603,1.383748883,1.388046033,1.394072843,1.400262042,1.401578561,1.406253772,1.409435082,1.411868804,1.417431606,1.418189747,1.432810333,1.438974121,1.440225849,1.443072783,1.455869722,1,1.118224055,1.069175573,1.076114916,0.984031415,0.993927222,1.006175351,0.999478402,0.988171083,1.005454762,1.009967438,1.005179867,0.99962037,1.001493481,1.002494657,1.005740575,1.007311263,1.010333452,1.010666591,1.015160477,1.009803015,1.012309532,1.01804601,1.020129691,1.021310737,1.019443298,1.020204211,1.019585646,1.018464719,1.017908883,1.013446316,1.012877044,1.012789099,1.010427372,1.008517525,1.008185903,1.008885844,1.008243848,1.007894442,1.008419033,1.006006841,1.00329049,1.003131943,1.003072392,1.003039299,1.003343921,1.005223809,1.005812151,1.00561775,1.005855271,1.213608455,1.01260014
139,0,0.082399534,0.07175307,0.242062191,0.300331554,0.403886386,0.709600152,0.71513882,0.763982093,0.788577568,0.845499997,0.85103645,0.924730899,0.945053935,1.037412798,1.071189803,1.073249064,1.085315834,1.102463037,1.117455774,1.122239061,1.122461108,1.130156123,1.131845812,1.182042067,1.186046734,1.195363548,1.196616914,1.196616914,1.207491778,1.216227977,1.220319156,1.229028042,1.251449796,1.252817712,1.270477966,1.284203583,1.287729119,1.300442732,1.305799075,1.305806251,1.309259853,1.314244236,1.317719084,1.322361581,1.325182982,1.334567905,1.346707256,1.347453642,1.349928799,1.356759379,1.359889307,1.360301748,1,0.965722769,1.012138501,0.996202233,1.003449978,0.986892217,1.009214298,1.00674246,1.003015405,1.020380449,1.012745356,0.998458491,1.024707664,1.028271295,1.031280206,1.036968496,1.030741996,1.030502571,1.025979022,1.022695708,1.015090954,1.013669818,1.015888983,1.015373058,1.014525618,1.013808892,1.010940926,1.006459764,1.000944752,0.998683109,0.995577768,0.993121373,0.994808583,0.993237379,0.992531638,0.992030727,0.992264937,0.994202914,0.995240226,0.994235927,0.994054966,0.993428127,0.994677451,0.993110117,0.993683559,0.994526305,0.993498025,0.992517372,0.992104809,0.992071641,1.112330872,1.004448377
140,0,0.122030437,0.153748876,0.477743936,0.500461278,0.694326067,0.728023102,0.745716187,0.762197638,0.783110558,0.806882035,0.815714217,0.81893251,0.838837578,0.891680941,0.897253343,0.925864768,0.992667963,1.056587069,1.069305558,1.090464344,1.09433269,1.131569125,1.131762076,1.143316889,1.147231206,1.159397207,1.162534704,1.172352046,1.182816805,1.185803704,1.222421884,1.223149319,1.237896978,1.246328358,1.247688885,1.257122625,1.261940529,1.297290576,1.332588558,1.333030714,1.345187129,1.368111921,1.374712971,1.3840886,1.405307757,1.408250363,1.413193317,1.413618222,1.417068098,1.432952965,1.446509222,1.450979311,1.563784107,1.14568157,1.112474532,1.091743973,1.16208853,1.181054483,1.125861155,1.115731096,1.100674455,1.077268247,1.052031144,1.041367557,1.042549852,1.04522916,1.037841462,1.026274583,1.023486762,1.022502663,1.024202386,1.021367311,1.019011707,1.015632665,1.015041483,1.011751208,1.011315543,1.007552803,1.007486632,1.004901842,1.005503351,1.004799566,1.005529116,1.005644942,1.004871466,1.002888573,1.003537702,1.001098846,1.000770044,1.003667917,1.004247601,1.005145252,1.005631717,1.006181082,1.004727803,1.005839803,1.006145761,1.005778835,1.006274341,1.007419296,1.007607726,1.007961862,1.118526477,1.04434363
141,0,0.498192886,0.248414115,1.178443648,1.229396319,1.575101087,1.604260826,1.636131036,1.671316017,1.726217474,1.729263911,1.73030344,1.750231822,1.750433317,1.755295813,1.774092514,1.793760826,1.796705273,1.808970899,1.818955974,1.82883665,1.83271225,1.833752659,1.842665768,1.843991936,1.849340067,1.852642625,1.856841631,1.864062948,1.867938743,1.869334209,1.875210619,1.875694236,1.884460332,1.88641853,1.898696657,1.902088773,1.92109162,1.923465499,1.927760863,1.930212786,1.938146081,1.946490894,1.950974508,1.967796515,1.971182691,1.981092327,1.981623404,1.989833881,1.989894701,1.994748557,2.004518329,2.007285342,1,0.984112072,1.016903657,1.079511029,1.162101915,1.137371139,1.12256604,1.104756592,1.117211871,1.135659452,1.121156919,1.10784982,1.106789283,1.094717562,1.099943241,1.095442664,1.103204126,1.099895318,1.111800668,1.107813267,1.116620734,1.119263427,1.123488183,1.113383426,1.116661056,1.110841725,1.112640136,1.107045876,1.113756474,1.110034494,1.110169245,1.105523989,1.099288197,1.104036029,1.108690403,1.104736471,1.109206394,1.106162189,1.101108261,1.09824248,1.096124865,1.095453544,1.097635646,1.095121648,1.096257405,1.094885492,1.095173545,1.093731398,1.09443608,1.093192347,1.828393737,1.101034356
142,0,0.321597442,0.187929212,1.09150308,1.12575578,1.159588777,1.214491088,1.302354811,1.312796877,1.327742413,1.341569053,1.359771615,1.364648654,1.366963455,1.386337171,1.393451558,1.414202522,1.438299179,1.463324507,1.496325899,1.497115163,1.506190861,1.509140913,1.51126304,1.52264793,1.526441494,1.55381763,1.559036925,1.561644671,1.587133012,1.588528296,1.598214515,1.600350302,1.621158994,1.623610874,1.623884304,1.64211926,1.644888404,1.647319856,1.647424287,1.648830766,1.669655611,1.671915425,1.673573417,1.683414885,1.686570014,1.690339998,1.696098644,1.704141255,1.704326092,1.706019153,1.707526774,1.707813174,1,1.29537518,1.182964196,1.340990511,1.395921879,1.389446089,1.403031398,1.371012556,1.334279835,1.287123595,1.267704523,1.25000344,1.223592874,1.19490745,1.158218122,1.148822844,1.132417891,1.105634465,1.102337788,1.089178027,1.089647031,1.080076722,1.070880928,1.0733498,1.071625997,1.070582681,1.069126349,1.072498253,1.073159408,1.075222477,1.068548009,1.06988109,1.065425206,1.065666559,1.066723226,1.06447412,1.066251797,1.067697865,1.069599233,1.067582993,1.065746146,1.066610764,1.065411093,1.066227568,1.066595319,1.066301004,1.066933325,1.065445761,1.063569538,1.060079016,1.521625648,1.134878039
143,0,0.063665789,0.077705683,0.285388186,0.314998722,0.48817223,0.508645544,0.532810458,0.771361196,0.867199592,0.868605606,0.871917023,0.909615187,0.933191567,0.967041045,1.003134834,1.018220225,1.037443337,1.039345609,1.071943138,1.073240063,1.076944102,1.087637506,1.096282377,1.098480336,1.101393991,1.107081165,1.12951089,1.145357688,1.145551033,1.150515539,1.163325283,1.163325283,1.168196789,1.168196789,1.188779342,1.219211654,1.235170463,1.23750229,1.241617677,1.247032664,1.254618051,1.260734201,1.276149131,1.296631123,1.301026779,1.305152807,1.3086229,1.310894659,1.319681616,1.327484314,1.336936718,1.34104058,2.140411396,0.97649948,0.906632916,0.99928333,1.006951614,0.99760733,1.00144833,1.010636397,1.069785096,1.066164324,1.088715555,1.070645179,1.053725271,1.045814793,1.057353874,1.066907885,1.059968699,1.060542689,1.044625875,1.035110715,1.019117618,1.013971546,1.010780849,0.996267639,0.996860542,0.997470483,0.99929721,0.996589852,0.998006645,0.996755416,0.998727139,1.003342131,1.002928223,0.999169249,0.998299689,0.998971456,0.998986085,0.996582138,0.998449656,0.998000899,0.997129749,0.99670837,0.9951398,0.99515473,0.99659477,0.998081552,0.997193769,0.99800643,0.997453841,0.996927905,1.067447186,1.034915923
144,0,0.105124272,0.06291398,0.276354631,0.733443268,0.779235209,0.800510041,0.867137496,0.958289425,1.037786534,1.039368247,1.04226499,1.0544797,1.075576919,1.087902742,1.11295243,1.128413363,1.134259607,1.134551678,1.145801591,1.16057121,1.218461499,1.225487324,1.257838659,1.262086085,1.265805176,1.271742019,1.272220273,1.305096519,1.316330214,1.333727103,1.334306099,1.341569053,1.363026685,1.373208212,1.375880711,1.382492593,1.393574861,1.403795799,1.40816075,1.40933311,1.412038428,1.417292334,1.41899315,1.42408525,1.426139607,1.435984295,1.437940708,1.444150279,1.444239181,1.453885647,1.454650841,1.454689519,1,1.16628396,1.153728372,1.109147489,1.03240012,1.059737412,1.061941949,1.07151581,1.05151896,1.048037742,1.033026152,1.015249037,1.006713863,1.006129113,1.003377581,0.999423997,0.995563093,0.995182805,0.996254201,0.99773446,1.00042893,1.007899433,1.008457839,1.009243599,1.011789296,1.013285407,1.011163232,1.008992805,1.011146359,1.009608395,1.00976971,1.00943608,1.008536631,1.008822526,1.008047498,1.008242098,1.007425656,1.007912196,1.008279734,1.008722719,1.008314989,1.008504913,1.008361682,1.008132794,1.006021277,1.005424075,1.005383106,1.004071651,1.004400592,1.006331061,1.226142621,1.020902448
145,0,0.361446135,0.205833826,0.717581565,0.756291704,0.904387015,0.914086097,0.974797034,1.243355627,1.322545776,1.389366632,1.417607719,1.445800691,1.482284573,1.48275411,1.532346626,1.55025263,1.553357536,1.561103147,1.562219061,1.567329928,1.606451797,1.613160092,1.634780916,1.645461753,1.648379753,1.682090239,1.691584746,1.696229879,1.707123524,1.707802103,1.709129994,1.718212746,1.720110912,1.72546839,1.744846915,1.746310546,1.747293953,1.750043738,1.759546802,1.788987099,1.794272026,1.794998653,1.795255001,1.802900995,1.807730309,1.825285557,1.836008556,1.838877135,1.844096566,1.845246091,1.8500317,1.851037374,1.116614465,0.957759201,0.995042686,1.015061398,1.033190037,1.006180731,1.041275893,1.077697888,1.105625253,1.119037724,1.134244108,1.13978754,1.14495135,1.141284483,1.13126999,1.116998017,1.115362917,1.107455922,1.093252121,1.091443496,1.085170372,1.091244525,1.085578793,1.091131145,1.089293397,1.086786755,1.092502808,1.094774002,1.090003647,1.088780298,1.091462362,1.087253652,1.088192676,1.08977081,1.092875963,1.09623213,1.094629553,1.09752683,1.09493061,1.097242778,1.099077325,1.098730399,1.098751523,1.095436897,1.09572788,1.09709261,1.094050844,1.092101811,1.090967104,1.091013405,1.586124467,1.089237363
